user_id,phone_number,imei_prefix,phone_model,timestamp,current_city,current_area,current_location_lat,current_location_lon,cell_tower_id,cell_tower_lat,cell_tower_lon,previous_city,previous_area,previous_location_lat,previous_location_lon,prev_cell_tower_id,prev_cell_tower_lat,prev_cell_tower_lon,last_sim_usage_timestamp,last_device_usage_timestamp,sim_change_flag,device_change_flag,time_since_last_sim_change,num_calls_last_24h,num_sms_last_24h,data_usage_last_24h,change_in_data_usage,login_attempts,num_failed_logins_last_24h,transaction_count,account_activity_flag,is_roaming,distance_change_km,change_in_cell_tower_id,risk_score,label,is_sim_swap,alert_type
DEMOUSER_6193,+94766927494,66139266,iPhone 15 Pro,2026-02-22 13:58:15,Negombo,Area_1,6.307105,80.565474,COL_BA_8859,6.715046,80.053724,Galle,Area_8,7.402155,79.939729,BAT_KA_5480,9.292703,81.5835,2026-02-21 17:58:15,2026-02-21 17:58:15,0,0,35,15,14,0.6,0.45,2,2,1,0,1,14.55,0,26.56,0,0,NORMAL_BEHAVIOR
DEMOUSER_6194,+94758889498,46858276,Huawei Nova 10,2026-02-19 13:58:15,Batticaloa,Area_14,7.223443,79.624176,GAL_UN_9068,9.866898,80.051576,Batticaloa,Area_20,7.65548,80.016023,KUR_NA_1197,9.407002,81.412209,2026-02-19 12:58:15,2026-02-18 04:58:15,0,0,41,20,27,1.12,3.68,3,3,10,0,0,12.08,0,18.84,0,0,NORMAL_BEHAVIOR
DEMOUSER_6195,+94754322338,49592930,iPhone 14,2026-02-22 13:58:15,Matara,Area_16,8.96302,79.575783,COL_DE_2832,6.299104,81.64931,Jaffna,Area_12,8.895093,81.241197,BAD_BA_4741,9.275973,81.419099,2026-02-21 00:58:15,2026-02-22 09:58:15,1,0,48,59,150,5.68,1.13,18,5,15,1,0,311.71,0,70.78,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6196,+94723988085,51150673,Samsung Galaxy S24,2026-02-04 13:58:15,Anuradhapura,Area_14,8.165688,81.42723,COL_MO_1515,6.891874,79.63387,Jaffna,Area_10,7.213973,80.769578,BAT_KA_3664,7.308736,79.604335,2026-02-03 14:58:15,2026-02-03 01:58:15,1,1,38,26,146,5.89,4.12,20,10,11,1,0,272.35,0,75.91,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6197,+94769918998,35547890,iPhone 14,2026-02-06 13:58:15,Anuradhapura,Area_18,7.172924,80.600584,BAT_KA_2854,9.734782,81.51392,Colombo,Area_8,7.682062,80.157607,JAF_KO_7965,7.450184,81.864976,2026-02-04 17:58:15,2026-02-04 22:58:15,0,0,16,9,37,0.13,-1.43,6,0,2,1,0,13.31,0,12.3,0,0,NORMAL_BEHAVIOR
DEMOUSER_6198,+94726546441,86213422,Xiaomi 13,2026-02-26 13:58:15,Matara,Area_12,8.060546,80.989532,RAT_EM_2343,5.910436,80.777628,Kandy,Area_14,8.170468,80.721802,KAN_AK_1225,8.864692,81.168566,2026-02-26 05:58:15,2026-02-25 16:58:15,0,0,19,19,28,0.29,3.1,7,1,18,1,0,10.39,0,19.57,0,0,NORMAL_BEHAVIOR
DEMOUSER_6199,+94702504393,56703022,Samsung Galaxy S22,2026-02-23 13:58:15,Matara,Area_14,8.903169,80.960145,COL_KI_5734,8.178389,81.456035,Kurunegala,Area_17,8.6368,80.175203,COL_WE_1994,9.563991,81.315749,2026-02-22 04:58:15,2026-02-21 09:58:15,0,0,25,16,15,1.67,5.86,5,3,15,1,1,11.6,0,21.3,0,0,NORMAL_BEHAVIOR
DEMOUSER_6200,+94771202228,18190366,iPhone 14,2026-02-20 13:58:15,Jaffna,Area_4,8.229892,80.828543,COL_MO_3169,5.915392,79.835519,Kurunegala,Area_18,9.351387,80.377842,KUR_NA_8598,7.948129,81.662984,2026-02-20 10:58:15,2026-02-19 08:58:15,1,1,35,30,145,7.09,2.72,14,11,8,0,1,193.01,0,61.56,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6201,+94710575071,19814647,Samsung Galaxy S24,2026-02-14 13:58:15,Jaffna,Area_4,6.908077,79.729173,COL_BA_1665,9.413416,80.163694,Batticaloa,Area_5,7.913339,81.25328,COL_DE_9005,6.588031,81.028852,2026-02-12 17:58:15,2026-02-12 13:58:15,0,0,47,4,20,0.53,-1.87,1,2,12,0,1,35.2,0,16.64,0,0,NORMAL_BEHAVIOR
DEMOUSER_6202,+94765601234,25452172,Samsung Galaxy S24,2026-02-09 13:58:15,Kandy,Area_20,7.3782,80.532215,KUR_PA_8017,7.176603,81.067806,Galle,Area_9,7.047797,80.414185,RAT_PE_6196,8.342931,81.829256,2026-02-09 12:58:15,2026-02-09 08:58:15,0,0,22,0,17,0.52,-1.51,4,3,1,0,0,2.27,0,13,0,0,NORMAL_BEHAVIOR
DEMOUSER_6203,+94727648011,98917801,Xiaomi Note 18,2026-02-12 13:58:15,Matara,Area_9,7.357845,80.96427,BAD_BA_6918,8.735952,80.525169,Matara,Area_4,9.229502,80.550799,KAN_AK_9378,7.520476,79.682069,2026-02-11 02:58:15,2026-02-11 21:58:15,1,1,10,37,97,5.27,0.25,28,11,3,1,0,184.34,1,80.73,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6204,+94782633314,16795874,Xiaomi 13,2026-02-18 13:58:15,Kurunegala,Area_19,7.852052,80.028392,KUR_PA_3570,9.457289,80.352802,Anuradhapura,Area_20,8.462219,81.316847,KAN_PE_6582,8.031402,80.670276,2026-02-17 20:58:15,2026-02-17 10:58:15,0,0,24,6,8,0.88,-1.56,2,1,14,1,1,11.08,0,17.58,0,0,NORMAL_BEHAVIOR
DEMOUSER_6205,+94781938658,56751837,iPhone 15 Pro,2026-01-29 13:58:15,Galle,Area_18,9.594876,79.662541,JAF_PO_1375,9.147868,80.72834,Colombo,Area_10,7.749857,80.413329,KAN_KA_7531,7.939141,80.030786,2026-01-28 18:58:15,2026-01-29 00:58:15,0,0,4,10,3,0.88,4.7,2,1,19,1,0,30.4,0,30.48,0,0,NORMAL_BEHAVIOR
DEMOUSER_6206,+94719577515,53441481,Oppo A78,2026-02-25 13:58:15,Kandy,Area_14,8.278662,80.466713,COL_DE_9005,7.580437,80.00983,Anuradhapura,Area_18,8.851566,81.803455,GAL_KA_8347,6.689792,80.371183,2026-02-23 13:58:15,2026-02-25 07:58:15,0,0,25,1,8,0.64,-0.41,6,3,6,0,0,7.55,0,9.17,0,0,NORMAL_BEHAVIOR
DEMOUSER_6207,+94767915583,66315326,Vivo Y35,2026-02-21 13:58:15,Galle,Area_8,7.665227,79.538915,BAD_HA_3450,8.183002,80.582901,Galle,Area_2,8.482002,79.854528,JAF_KO_3039,6.003855,81.583441,2026-02-20 15:58:15,2026-02-20 21:58:15,1,0,1,27,91,7.07,1.19,13,9,19,1,1,446.32,0,73.33,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6208,+94706984067,26827405,iPhone 13,2026-02-18 13:58:15,Kurunegala,Area_15,6.578389,79.813547,KUR_NA_1596,9.715931,80.937094,Jaffna,Area_7,7.253204,80.849814,COL_WE_3976,8.098428,80.874457,2026-02-17 21:58:15,2026-02-16 07:58:15,0,0,10,6,6,0.71,3.75,4,0,13,0,0,38.13,0,11.26,0,0,NORMAL_BEHAVIOR
DEMOUSER_6209,+94781570559,32521379,Xiaomi Note 18,2026-02-16 13:58:15,Galle,Area_3,7.522586,80.961214,KUR_NA_6456,9.720761,81.159366,Jaffna,Area_7,5.95026,80.937439,COL_KI_2113,8.193395,79.891571,2026-02-15 00:58:15,2026-02-15 14:58:15,0,0,25,17,1,1.12,4.46,6,3,10,1,1,27.64,0,16.82,0,0,NORMAL_BEHAVIOR
DEMOUSER_6210,+94772116981,49281743,Samsung Galaxy S24,2026-02-08 13:58:15,Negombo,Area_5,7.165628,81.484739,ANU_MI_2469,6.863272,81.578437,Jaffna,Area_4,7.826457,80.865839,COL_WE_2657,7.49084,79.84086,2026-02-07 15:58:15,2026-02-07 14:58:15,1,0,39,40,33,2.94,0.46,15,6,20,1,0,152.14,1,91.49,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6211,+94714003637,13452415,Xiaomi Redmi Note 11,2026-02-22 13:58:15,Jaffna,Area_3,9.678666,81.766724,ANU_TA_3882,5.997462,81.235042,Kandy,Area_4,7.160807,80.120568,KUR_NA_3064,6.925004,81.869048,2026-02-21 06:58:15,2026-02-21 05:58:15,0,0,34,6,26,1.97,2.24,7,2,14,0,0,31.01,0,21.62,0,0,NORMAL_BEHAVIOR
DEMOUSER_6212,+94754981268,51366293,iPhone 14,2026-02-15 13:58:15,Colombo,Area_18,6.519431,81.365875,COL_MO_9579,6.070703,81.055384,Anuradhapura,Area_8,6.68744,81.475845,KUR_NA_1596,8.640418,81.053159,2026-02-13 13:58:15,2026-02-13 12:58:15,1,0,13,37,100,7.26,-1.26,17,6,6,0,0,163.25,0,88.78,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6213,+94702819726,63216894,iPhone 14,2026-02-11 13:58:15,Negombo,Area_18,9.311763,80.40095,RAT_PE_6788,9.128486,81.019917,Kandy,Area_6,7.555273,81.341089,ANU_KE_8447,8.401894,80.97076,2026-02-10 22:58:15,2026-02-09 21:58:15,1,0,15,72,108,5.6,2.61,18,11,15,1,0,320,1,68.89,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6214,+94704498207,52599732,Xiaomi Poco X4,2026-01-31 13:58:15,Jaffna,Area_3,8.468246,79.786122,BAT_KA_2312,5.944079,80.638976,Batticaloa,Area_3,7.236178,81.146743,BAT_KA_8433,8.702603,81.134929,2026-01-31 02:58:15,2026-01-30 11:58:15,1,1,14,50,112,5.2,4.37,13,9,9,0,0,365.57,1,91.64,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6215,+94789078137,75646262,Samsung Galaxy A54,2026-02-18 13:58:15,Colombo,Area_4,6.794837,81.297165,BAT_OD_6363,9.481562,80.206744,Batticaloa,Area_3,6.311695,80.701781,JAF_CH_9161,6.205299,80.118555,2026-02-17 12:58:15,2026-02-17 17:58:15,0,0,11,16,20,0.83,2.37,5,2,9,0,1,24.56,0,8.23,0,0,NORMAL_BEHAVIOR
DEMOUSER_6216,+94716318535,21816389,Samsung Galaxy S22,2026-02-16 13:58:15,Anuradhapura,Area_3,6.377411,81.741377,BAT_KA_8285,8.239049,79.724529,Anuradhapura,Area_11,6.809309,79.560199,BAT_KA_5587,7.476267,79.746076,2026-02-15 03:58:15,2026-02-15 15:58:15,0,0,38,6,8,0.91,1.47,7,3,19,0,1,12.79,0,19.04,0,0,NORMAL_BEHAVIOR
DEMOUSER_6217,+94712177137,26447516,Huawei P50,2026-02-10 13:58:15,Galle,Area_13,8.054338,79.973438,COL_KI_8483,8.520647,80.435255,Colombo,Area_3,6.868637,81.500857,JAF_KO_5728,8.601233,80.84944,2026-02-08 21:58:15,2026-02-09 02:58:15,0,0,46,1,38,1.97,-0.88,6,1,3,1,0,6.76,0,10.09,0,0,NORMAL_BEHAVIOR
DEMOUSER_6218,+94704515369,10370447,Samsung Galaxy S22,2026-02-17 13:58:15,Jaffna,Area_7,8.520145,80.358759,BAD_EL_3177,7.135946,80.208006,Matara,Area_11,6.247436,81.618093,GAL_AM_2144,7.970986,81.614461,2026-02-15 19:58:15,2026-02-17 05:58:15,1,0,25,26,141,5.23,2.8,10,15,0,1,0,315.3,1,76.56,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6219,+94785483658,62484903,Vivo Y35,2026-02-07 13:58:15,Galle,Area_17,9.288781,80.801049,KUR_NA_8396,7.819594,81.600627,Jaffna,Area_13,6.733228,80.141693,KAN_KA_1058,5.921157,80.549172,2026-02-07 00:58:15,2026-02-04 18:58:15,0,0,30,13,25,0.49,-0.69,1,1,11,0,1,17.78,0,31.7,0,0,NORMAL_BEHAVIOR
DEMOUSER_6220,+94759653987,46248197,Samsung Galaxy S22,2026-01-29 13:58:15,Kandy,Area_19,6.53875,80.924345,ANU_TA_9853,6.05739,79.53335,Jaffna,Area_6,8.340472,80.26174,KUR_NA_6456,7.413197,79.547418,2026-01-27 15:58:15,2026-01-26 19:58:15,1,1,39,56,60,6.07,3.34,23,5,20,0,0,458.15,0,73.69,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6221,+94763894189,87684803,Xiaomi Poco X4,2026-02-21 13:58:15,Kurunegala,Area_19,7.548147,81.50561,BAD_HA_4739,7.923428,81.451215,Matara,Area_15,5.928199,79.529608,RAT_EM_2600,7.157668,80.542205,2026-02-21 06:58:15,2026-02-20 05:58:15,0,0,9,15,20,1.41,1.62,3,2,7,1,1,22.12,0,33.03,0,0,NORMAL_BEHAVIOR
DEMOUSER_6222,+94725105053,62489729,iPhone 15 Pro,2026-02-09 13:58:15,Matara,Area_1,7.063213,80.27582,ANU_TA_8669,6.633003,80.486426,Negombo,Area_17,9.746635,81.385166,COL_WE_3267,7.25764,81.555082,2026-02-08 09:58:15,2026-02-07 10:58:15,1,0,29,68,92,4.42,1.49,10,15,5,1,0,361.75,1,88.12,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6223,+94742818298,13618281,Huawei P50,2026-02-06 13:58:15,Galle,Area_15,8.050947,81.880072,KUR_PA_2752,7.294845,80.662557,Matara,Area_12,8.901874,81.6767,KAN_PE_3651,8.065694,81.707882,2026-02-05 23:58:15,2026-02-06 11:58:15,0,0,41,14,30,1.01,-1.63,4,2,6,1,1,16.88,0,31.05,0,0,NORMAL_BEHAVIOR
DEMOUSER_6224,+94774480819,20388920,Samsung Galaxy S24,2026-02-04 13:58:15,Batticaloa,Area_16,8.903532,80.278175,KAN_AK_2065,8.781283,79.752711,Jaffna,Area_10,6.119452,81.152976,BAT_OD_3344,6.49351,81.511469,2026-02-03 03:58:15,2026-02-04 09:58:15,1,1,9,41,147,7.32,2.78,11,14,13,0,0,259.35,0,68.06,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6225,+94702518161,93317371,Samsung Galaxy A54,2026-02-16 13:58:15,Kandy,Area_11,9.863814,79.766929,ANU_KE_4346,6.78393,79.628697,Galle,Area_5,9.837669,81.320133,RAT_PE_7293,8.606866,81.536509,2026-02-16 07:58:15,2026-02-13 16:58:15,0,0,37,14,30,0.69,5.13,3,0,2,0,1,13.03,0,22.3,0,0,NORMAL_BEHAVIOR
DEMOUSER_6226,+94746633032,17297943,Huawei Nova 10,2026-02-17 13:58:15,Colombo,Area_7,6.779686,79.714549,GAL_HI_9020,8.699146,80.674263,Galle,Area_13,7.98827,81.746275,RAT_PE_5166,8.265518,79.979356,2026-02-16 17:58:15,2026-02-16 11:58:15,0,0,40,8,4,0.99,4.12,6,0,13,0,1,17.33,0,22.68,0,0,NORMAL_BEHAVIOR
DEMOUSER_6227,+94774354871,45192060,Xiaomi Redmi Note 11,2026-02-22 13:58:15,Anuradhapura,Area_6,7.975958,81.155841,GAL_HI_8844,8.259982,79.87219,Jaffna,Area_16,6.25641,81.195408,JAF_KO_5675,6.36051,81.683975,2026-02-21 03:58:15,2026-02-22 11:58:15,1,1,13,20,33,6.76,0.33,16,7,2,1,1,451.29,1,81.8,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6228,+94750366538,59535115,iPhone 15 Pro,2026-02-04 13:58:15,Colombo,Area_11,7.417005,79.747256,COL_KI_1020,9.284205,79.766869,Negombo,Area_19,8.160376,80.076193,JAF_CH_2035,9.314472,80.478879,2026-02-03 08:58:15,2026-02-01 23:58:15,1,1,10,62,120,4.29,4.64,26,5,6,0,1,406.99,0,85.2,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6229,+94780832645,19715027,Xiaomi 13,2026-02-01 13:58:15,Kandy,Area_19,5.906923,81.420563,ANU_KE_1783,6.662396,79.644463,Colombo,Area_2,7.195792,80.952797,RAT_EM_3224,7.17224,81.209756,2026-01-31 02:58:15,2026-01-30 20:58:15,0,0,9,10,10,0.63,2.94,2,2,18,1,0,5.07,0,23.78,0,0,NORMAL_BEHAVIOR
DEMOUSER_6230,+94729696097,44819844,Samsung Galaxy A54,2026-02-19 13:58:15,Batticaloa,Area_17,6.045535,81.426149,RAT_EM_2600,9.238183,80.978274,Colombo,Area_2,6.153518,80.472079,BAT_ER_1475,6.437179,80.680781,2026-02-18 15:58:15,2026-02-18 03:58:15,1,1,13,42,62,3.52,3.83,24,15,20,0,1,246.72,0,83.25,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6231,+94774665029,71389084,Oppo Reno 8,2026-02-11 13:58:15,Galle,Area_7,9.150341,81.055579,BAT_KA_8161,6.781865,80.420573,Kurunegala,Area_7,6.438786,81.48789,BAD_BA_3447,7.350285,81.246717,2026-02-09 18:58:15,2026-02-08 16:58:15,0,0,35,19,3,1.82,5.12,6,3,13,1,1,8.54,0,30.74,0,0,NORMAL_BEHAVIOR
DEMOUSER_6232,+94752009260,73314421,Huawei P50,2026-02-06 13:58:15,Colombo,Area_20,7.607889,81.040697,GAL_HI_1216,9.781583,79.721848,Batticaloa,Area_15,7.97538,80.488601,ANU_TA_1188,7.520722,79.508298,2026-02-06 03:58:15,2026-02-03 16:58:15,1,0,39,69,145,3.17,5.06,10,14,10,1,1,267,0,71.21,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6233,+94765262008,54626058,iPhone 13,2026-02-18 13:58:15,Galle,Area_18,6.59687,79.533647,BAD_HA_6695,9.223336,81.146769,Colombo,Area_18,9.534095,81.849322,BAT_ER_2275,6.595418,80.192189,2026-02-16 22:58:15,2026-02-18 09:58:15,0,0,3,17,31,1.61,1.73,1,0,4,0,0,15.91,0,8.94,0,0,NORMAL_BEHAVIOR
DEMOUSER_6234,+94760218569,96784947,Samsung Galaxy S24,2026-02-11 13:58:15,Galle,Area_6,8.842662,81.599947,BAT_ER_8273,9.005299,79.597745,Jaffna,Area_2,9.695102,81.322931,KUR_NA_8916,7.8343,80.032044,2026-02-10 13:58:15,2026-02-11 07:58:15,0,0,35,13,6,1.94,-1.01,5,1,15,1,0,7.37,0,30.13,0,0,NORMAL_BEHAVIOR
DEMOUSER_6235,+94777971881,86923618,Xiaomi Redmi Note 11,2026-01-31 13:58:15,Matara,Area_20,6.389315,80.879105,RAT_BA_6688,8.967058,79.5528,Batticaloa,Area_10,9.210471,81.056508,JAF_PO_6787,8.11246,81.179478,2026-01-30 12:58:15,2026-01-30 11:58:15,0,0,20,4,11,1.68,0.54,7,2,20,1,0,35.9,0,6.32,0,0,NORMAL_BEHAVIOR
DEMOUSER_6236,+94747015594,49199241,Xiaomi Redmi Note 11,2026-02-06 13:58:15,Jaffna,Area_9,9.831546,80.752194,KUR_NA_9955,9.318445,79.914409,Kurunegala,Area_17,6.529026,79.995127,COL_DE_4520,7.914951,81.61799,2026-02-05 20:58:15,2026-02-05 06:58:15,1,1,32,33,124,7.26,4.96,12,6,4,1,1,122.2,1,64.5,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6237,+94771846204,53659508,Huawei Nova 10,2026-02-06 13:58:15,Kandy,Area_17,6.737989,80.63708,BAT_KA_6811,9.510527,81.01722,Colombo,Area_3,9.682461,80.138548,BAD_BA_4633,9.472764,80.566601,2026-02-06 02:58:15,2026-02-06 01:58:15,1,1,20,37,63,8,-0.87,15,14,9,1,0,319.08,0,60.72,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6238,+94702781494,18243951,Samsung Galaxy S24,2026-02-23 13:58:15,Anuradhapura,Area_19,7.178757,79.607786,ANU_TA_1440,7.924312,80.569616,Kurunegala,Area_13,8.211415,79.892701,RAT_EM_5803,9.190582,81.694336,2026-02-22 14:58:15,2026-02-21 04:58:15,0,0,30,4,33,0.1,1.47,5,1,14,0,1,2.64,0,24.21,0,0,NORMAL_BEHAVIOR
DEMOUSER_6239,+94715915106,57296113,Oppo Reno 8,2026-02-25 13:58:15,Kurunegala,Area_19,9.862297,81.041676,BAD_BA_1256,7.611385,80.900391,Kurunegala,Area_5,7.305664,79.550855,JAF_CH_7460,8.796984,81.225277,2026-02-24 02:58:15,2026-02-24 16:58:15,0,0,26,14,26,1.14,5.73,3,0,1,0,1,0.43,0,26.68,0,0,NORMAL_BEHAVIOR
DEMOUSER_6240,+94773136005,16203220,Oppo A78,2026-01-31 13:58:15,Colombo,Area_19,8.371002,80.795394,RAT_BA_3897,6.666774,80.384846,Colombo,Area_15,7.147555,79.531065,BAD_HA_2670,7.290143,79.572614,2026-01-30 00:58:15,2026-01-29 14:58:15,0,0,31,2,31,1.7,2.03,6,2,18,0,0,15.3,0,22.22,0,0,NORMAL_BEHAVIOR
DEMOUSER_6241,+94757940041,66376431,iPhone 13,2026-02-06 13:58:15,Galle,Area_20,6.494873,80.078064,JAF_KO_6245,6.955439,81.697959,Kurunegala,Area_10,6.739008,80.62753,JAF_PO_3419,9.864468,80.882376,2026-02-05 18:58:15,2026-02-04 01:58:15,1,1,17,71,40,5.52,-0.48,28,11,18,1,1,481.21,1,88.19,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6242,+94704447930,22890347,iPhone 14,2026-02-15 13:58:15,Matara,Area_7,7.441993,81.148134,JAF_CH_9202,7.456978,81.232064,Kandy,Area_20,6.225012,80.269395,KUR_PA_4184,7.139143,80.663328,2026-02-14 00:58:15,2026-02-14 04:58:15,1,1,25,29,32,3.67,1.85,25,6,5,0,1,457.1,0,71.43,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6243,+94729240414,62179045,Huawei P50,2026-02-10 13:58:15,Kurunegala,Area_11,6.715513,80.058122,KAN_AK_8657,5.944,80.67437,Negombo,Area_10,6.182411,81.402738,KUR_KU_5557,8.466321,80.093243,2026-02-08 14:58:15,2026-02-09 05:58:15,0,0,20,11,34,1.93,1.95,1,0,15,0,0,34.05,0,24.79,0,0,NORMAL_BEHAVIOR
DEMOUSER_6244,+94743319772,58303055,Samsung Galaxy S24,2026-02-03 13:58:15,Kurunegala,Area_6,7.803692,81.641498,JAF_PO_8408,8.7494,79.583398,Galle,Area_17,9.03663,81.215718,BAD_BA_4282,7.730512,79.617376,2026-02-03 07:58:15,2026-02-03 03:58:15,0,0,8,20,37,0.89,0.78,3,0,8,1,0,13.85,0,29.67,0,0,NORMAL_BEHAVIOR
DEMOUSER_6245,+94760517029,36133945,Xiaomi Redmi Note 11,2026-02-26 13:58:15,Anuradhapura,Area_15,8.836517,80.124857,ANU_TA_1358,7.24251,80.471426,Matara,Area_15,6.478906,80.913538,GAL_KA_5559,9.838066,80.701656,2026-02-26 10:58:15,2026-02-25 12:58:15,0,0,4,3,15,1.87,1.51,8,3,8,0,1,3.54,0,25.96,0,0,NORMAL_BEHAVIOR
DEMOUSER_6246,+94771180758,90193663,iPhone 14,2026-02-22 13:58:15,Kurunegala,Area_9,8.720352,81.597538,COL_WE_6736,9.746627,79.711878,Galle,Area_1,8.674713,81.399173,KAN_KA_1735,9.28691,80.272792,2026-02-20 21:58:15,2026-02-19 19:58:15,1,1,44,49,124,3.85,2.95,10,15,20,0,1,179.92,1,93.23,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6247,+94782570504,83850571,Xiaomi Note 18,2026-02-15 13:58:15,Kurunegala,Area_8,7.44175,81.285457,BAD_EL_4077,6.808029,80.303169,Batticaloa,Area_12,8.947134,79.853388,KAN_GA_6590,9.68782,80.314724,2026-02-14 06:58:15,2026-02-14 09:58:15,1,0,12,60,143,3.25,5.04,10,14,14,1,0,447.08,1,72.84,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6248,+94783648434,85946454,Huawei P50,2026-02-25 13:58:15,Colombo,Area_10,6.272212,81.766859,ANU_TA_1188,8.837937,81.609632,Matara,Area_17,7.045557,81.123925,RAT_PE_1715,8.777058,81.547914,2026-02-24 05:58:15,2026-02-23 13:58:15,1,0,40,25,37,4.48,0.46,22,7,10,1,1,461.1,0,80.36,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6249,+94775553484,88929513,iPhone 14,2026-01-29 13:58:15,Batticaloa,Area_13,9.486188,80.373586,BAD_EL_3177,8.652582,81.61231,Kurunegala,Area_6,7.62596,81.81735,KAN_AK_6592,9.627569,81.467019,2026-01-28 04:58:15,2026-01-27 18:58:15,1,0,19,49,31,7.39,3.44,15,8,0,0,1,284.69,0,66.88,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6250,+94758349384,67059609,Xiaomi Poco X4,2026-02-15 13:58:15,Batticaloa,Area_13,8.566533,80.76045,ANU_TA_7198,6.05476,81.528136,Galle,Area_16,7.740438,79.597185,BAT_ER_2275,9.562611,79.541575,2026-02-14 04:58:15,2026-02-13 17:58:15,0,0,32,18,8,1.86,-0.67,8,1,5,1,1,36.98,0,12.28,0,0,NORMAL_BEHAVIOR
DEMOUSER_6251,+94717521497,81794804,Xiaomi Note 18,2026-01-28 13:58:15,Negombo,Area_4,6.515969,80.896496,JAF_KO_1315,6.452994,79.771548,Anuradhapura,Area_16,9.370226,81.047965,JAF_PO_5007,6.592706,79.585885,2026-01-27 07:58:15,2026-01-26 18:58:15,1,1,13,34,146,3.75,3.24,27,15,15,0,0,104.05,0,62.99,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6252,+94705807046,57381515,iPhone 15 Pro,2026-02-05 13:58:15,Colombo,Area_7,8.31159,81.711355,BAT_KA_7011,6.045648,80.19828,Matara,Area_1,7.982935,80.633564,KAN_GA_5648,6.244822,80.023771,2026-02-05 02:58:15,2026-02-03 16:58:15,1,0,0,70,102,4.21,-0.56,21,6,17,1,0,329.28,0,65.77,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6253,+94748090765,25105496,Vivo Y35,2026-02-15 13:58:15,Anuradhapura,Area_3,7.622693,81.85897,KUR_KU_3694,5.947393,80.432958,Batticaloa,Area_15,7.143181,80.773078,JAF_KO_7965,8.819016,80.932525,2026-02-15 12:58:15,2026-02-14 19:58:15,0,0,10,7,1,1.55,-0.12,2,2,4,0,1,35.84,0,14.54,0,0,NORMAL_BEHAVIOR
DEMOUSER_6254,+94786341855,86329736,iPhone 14,2026-01-28 13:58:15,Matara,Area_9,9.640064,81.558567,JAF_KO_8381,8.374627,81.440066,Kurunegala,Area_2,6.45069,80.780661,COL_WE_7390,8.014179,80.145084,2026-01-28 00:58:15,2026-01-26 04:58:15,1,1,34,37,98,3.71,-0.83,19,14,4,1,1,152.94,1,68.47,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6255,+94747901148,48283697,Huawei Nova 10,2026-02-20 13:58:15,Colombo,Area_17,6.141721,80.352266,BAT_KA_8569,8.471531,80.949457,Anuradhapura,Area_7,9.140306,80.427513,RAT_PE_3877,7.587721,81.249511,2026-02-18 18:58:15,2026-02-17 13:58:15,0,0,31,2,14,1.83,0.9,7,2,0,0,1,29.22,0,5.41,0,0,NORMAL_BEHAVIOR
DEMOUSER_6256,+94752353563,96881736,iPhone 13,2026-02-15 13:58:15,Batticaloa,Area_19,8.895455,80.059602,RAT_BA_3346,7.98971,81.824789,Colombo,Area_5,7.54034,81.865811,JAF_NA_7494,8.048448,81.357212,2026-02-14 21:58:15,2026-02-13 05:58:15,0,0,20,10,4,0.4,-0.89,6,0,19,1,1,7.5,0,6.65,0,0,NORMAL_BEHAVIOR
DEMOUSER_6257,+94784561545,97997050,Samsung Galaxy A54,2026-02-12 13:58:15,Jaffna,Area_8,9.440323,80.025984,ANU_TA_9540,7.747188,81.827298,Matara,Area_6,9.40292,80.761775,KUR_PA_2983,6.721048,79.707778,2026-02-10 14:58:15,2026-02-09 18:58:15,1,1,44,26,30,6.63,-1.74,26,13,20,1,1,395.29,0,86.24,1,1,HIGH_RISK_SIM_SWAP
